line_item_id,gift_date,gift_amount,order_number,recurring_period,recurring_sequence,ref_code,ref_code_variant
377761949,2021-02-28,50,PP261519201280,monthly,0,em_20210227_ak,email_1091353
377762232,2021-02-28,50,PP261519201301,once,0,em_20210227_ak,email_1091359
377762277,2021-02-28,50,PP261519201305,once,0,em_20210227_ak,email_1091353
377762398,2021-02-28,50,PP261519201314,monthly,0,em_20210227_ak,email_1091353
391078976,2021-05-28,50,PP261519201387,monthly,3,em_20210227_ak,email_1091366
382299678,2021-03-28,50,PP261519201387,monthly,1,em_20210227_ak,email_1091366
386780423,2021-04-28,50,PP261519201387,monthly,2,em_20210227_ak,email_1091366
377763345,2021-02-28,50,PP261519201387,monthly,0,em_20210227_ak,email_1091366
377763336,2021-02-28,50,PP261519201387,once,0,em_20210227_ak,email_1091353
377763719,2021-02-28,50,PP261519201423,once,0,em_20210227_ak,email_1091353
391079030,2021-05-28,50,PP261519201541,monthly,3,em_20210227_ak,email_1090088___subject_1468940
382299747,2021-03-28,50,PP261519201541,monthly,1,em_20210227_ak,email_1090088___subject_1468940
386780488,2021-04-28,50,PP261519201541,monthly,2,em_20210227_ak,email_1090088___subject_1468940
377765046,2021-02-28,50,PP261519201541,monthly,0,em_20210227_ak,email_1090088___subject_1468940
377765670,2021-02-28,50,PP261519201542,once,0,em_20210227_ak,email_1091353
377786263,2021-02-28,50,PP261519201549,once,0,em_20210227_ak,email_1091366
377894210,2021-02-28,50,PP261519201588,once,0,em_20210227_ak,email_1091366
377959572,2021-02-28,50,PP261519201627,once,0,em_20210227_ak,email_1091359
377993085,2021-02-28,50,PP261519201659,once,0,em_20210227_ak,email_1091353
378010303,2021-02-28,50,PP261519201670,once,0,em_20210227_ak,email_1091353
378021768,2021-02-28,50,PP261519201677,once,0,em_20210227_ak,email_1091353
378028450,2021-02-28,50,PP261519201700,once,0,em_20210227_ak,email_1091359
386780620,2021-04-28,50,PP261519201752,monthly,2,em_20210227_ak,email_1091353
391079150,2021-05-28,50,PP261519201752,monthly,3,em_20210227_ak,email_1091353
378029122,2021-02-28,50,PP261519201752,monthly,0,em_20210227_ak,email_1091353
382299904,2021-03-28,50,PP261519201752,monthly,1,em_20210227_ak,email_1091353
378029116,2021-02-28,50,PP261519201752,once,0,em_20210227_ak,email_1091366
378029370,2021-02-28,50,PP261519201770,once,0,em_20210227_ak,email_1091353
378029556,2021-02-28,50,PP261519201785,once,0,em_20210227_ak,email_1091366
378029710,2021-02-28,50,PP261519201797,once,0,em_20210227_ak,email_1090088___subject_1468940
378029841,2021-02-28,50,PP261519201808,once,0,em_20210227_ak,email_1091359
378029927,2021-02-28,50,PP261519201815,once,0,em_20210227_ak,email_1090088___subject_1468942
378030218,2021-02-28,50,PP261519201835,once,0,em_20210227_ak,email_1091353
378030820,2021-02-28,50,PP261519201882,once,0,em_20210227_ak,email_1091366
378031275,2021-02-28,50,PP261519201917,once,0,em_20210227_ak,email_1091359
378031448,2021-02-28,50,PP261519201931,once,0,em_20210227_ak,email_1091353
378031544,2021-02-28,50,PP261519201938,once,0,em_20210227_ak,email_1091366
378031930,2021-02-28,50,PP261519201970,once,0,em_20210227_ak,email_1091353
378031974,2021-02-28,50,PP261519201973,once,0,em_20210227_ak,email_1091353
378031965,2021-02-28,50,PP261519201973,once,0,em_20210227_ak,email_1091353
378032981,2021-02-28,50,PP261519202052,once,0,em_20210227_ak,email_1091359
378033160,2021-02-28,50,PP261519202067,once,0,em_20210227_ak,email_1091353
378037195,2021-02-28,50,PP261519202381,once,0,em_20210227_ak,email_1091366
378037403,2021-02-28,50,PP261519202396,once,0,em_20210227_ak,email_1091359
378037795,2021-02-28,50,PP261519202427,once,0,em_20210227_ak,email_1091366
378038527,2021-02-28,50,PP261519202483,once,0,em_20210227_ak,email_1091353
378039513,2021-02-28,50,PP261519202557,once,0,em_20210227_ak,email_1091359
378042752,2021-02-28,50,PP261519202808,once,0,em_20210227_ak,email_1091359
378044774,2021-02-28,50,PP261519202963,once,0,em_20210227_ak,email_1091359
378045106,2021-02-28,50,PP261519202989,once,0,em_20210227_ak,email_1091353
378045866,2021-02-28,50,PP261519203049,once,0,em_20210227_ak,email_1091353
386781662,2021-04-28,50,PP261519203385,monthly,2,em_20210227_ak,email_1091366
391080140,2021-05-28,50,PP261519203385,monthly,3,em_20210227_ak,email_1091366
378050216,2021-02-28,50,PP261519203385,monthly,0,em_20210227_ak,email_1091366
382301018,2021-03-28,50,PP261519203385,monthly,1,em_20210227_ak,email_1091366
378051270,2021-02-28,50,PP261519203466,once,0,em_20210227_ak,email_1091359
378054564,2021-02-28,50,PP261519203722,once,0,em_20210227_ak,email_1091353
378057070,2021-02-28,50,PP261519203916,once,0,em_20210227_ak,email_1091353
378069397,2021-02-28,50,PP261519204859,once,0,em_20210227_ak,email_1091353
378070756,2021-02-28,50,PP261519204966,once,0,em_20210227_ak,email_1091353
378071225,2021-02-28,50,PP261519205003,once,0,em_20210227_ak,email_1091353
378076261,2021-02-28,50,PP261519205387,once,0,em_20210227_ak,email_1091353
378076499,2021-02-28,50,PP261519205404,once,0,em_20210227_ak,email_1091359
378087965,2021-02-28,50,PP261519206302,once,0,em_20210227_ak,email_1091359
378093384,2021-02-28,50,PP261519206714,once,0,em_20210227_ak,email_1091366
378099284,2021-02-28,50,PP261519207175,once,0,em_20210227_ak,email_1091359
378100564,2021-02-28,50,PP261519207272,once,0,em_20210227_ak,email_1091366
378106317,2021-02-28,50,PP261519207728,once,0,em_20210227_ak,email_1091366
378107833,2021-02-28,50,PP261519207844,once,0,em_20210227_ak,email_1091353
378108318,2021-02-28,50,PP261519207882,once,0,em_20210227_ak,email_1091359
378109078,2021-02-28,50,PP261519207942,once,0,em_20210227_ak,email_1091353
378116832,2021-02-28,50,PP261519208547,once,0,em_20210227_ak,email_1091353
378132876,2021-02-28,50,PP261519209788,once,0,em_20210227_ak,email_1091353
378133581,2021-02-28,50,PP261519209843,once,0,em_20210227_ak,email_1091353
378136629,2021-02-28,50,PP261519210076,once,0,em_20210227_ak,email_1091353
378136770,2021-02-28,50,PP261519210088,once,0,em_20210227_ak,email_1091353
378143026,2021-02-28,50,PP261519210577,once,0,em_20210227_ak,email_1091359
378143489,2021-02-28,50,PP261519210615,once,0,em_20210227_ak,email_1091353
378145664,2021-02-28,50,PP261519210785,once,0,em_20210227_ak,email_1091353
378146475,2021-02-28,50,PP261519210849,once,0,em_20210227_ak,email_1091366
378151069,2021-03-01,50,PP261519211196,once,0,em_20210227_ak,email_1091353
378226723,2021-03-01,50,PP261519211293,once,0,em_20210227_ak,email_1091353
378235050,2021-03-01,50,PP261519211923,once,0,em_20210227_ak,email_1091359
378245059,2021-03-01,50,PP261519212746,once,0,em_20210227_ak,email_1091359
378250510,2021-03-01,50,PP261519213175,once,0,em_20210227_ak,email_1091353
378252289,2021-03-01,50,PP261519213314,once,0,em_20210227_ak,email_1091359
378287727,2021-03-01,50,PP261519215971,once,0,em_20210227_ak,email_1091359
378288350,2021-03-01,50,PP261519216022,once,0,em_20210227_ak,email_1091353
378295365,2021-03-02,50,PP261519216575,once,0,em_20210227_ak,email_1091353
378402038,2021-03-02,50,PP261519217494,once,0,em_20210227_ak,email_1091353
378415582,2021-03-02,50,PP261519218564,once,0,em_20210227_ak,
378430619,2021-03-02,50,PP261519219727,once,0,em_20210227_ak,email_1091353
392467256,2021-06-05,50,PP261519234623,monthly,3,em_20210227_ak,email_1091366
388026273,2021-05-05,50,PP261519234623,monthly,2,em_20210227_ak,email_1091366
378862819,2021-03-05,50,PP261519234623,monthly,0,em_20210227_ak,email_1091366
383778897,2021-04-05,50,PP261519234623,monthly,1,em_20210227_ak,email_1091366
378896177,2021-03-05,50,PP261519237104,once,0,em_20210227_ak,email_1091359
382111861,2021-03-27,12,PP261519198917,monthly,1,em_20210227_ak,email_1091359
386601634,2021-04-27,12,PP261519199182,monthly,2,em_20210227_ak,email_1091353
382112047,2021-03-27,12,PP261519199182,monthly,1,em_20210227_ak,email_1091353
390910013,2021-05-27,12,PP261519199182,monthly,3,em_20210227_ak,email_1091353
390910672,2021-05-27,12,PP261519200314,monthly,3,em_20210227_ak,email_1091359
386602347,2021-04-27,12,PP261519200314,monthly,2,em_20210227_ak,email_1091359
382112828,2021-03-27,12,PP261519200314,monthly,1,em_20210227_ak,email_1091359
378118051,2021-02-28,12,PP261519208643,once,0,em_20210227_ak,email_1091366
377723180,2021-02-27,26,PP261519198241,once,0,em_20210227_ak,email_1091353
377729620,2021-02-27,26,PP261519198745,once,0,em_20210227_ak,email_1091353
377741023,2021-02-27,26,PP261519199636,once,0,em_20210227_ak,email_1091353
377743005,2021-02-27,26,PP261519199788,once,0,em_20210227_ak,email_1091353
377722223,2021-02-27,500,PP261519198170,once,0,em_20210227_ak,email_1090088___subject_1468942
377726697,2021-02-27,500,PP261519198519,once,0,em_20210227_ak,email_1091353
377734602,2021-02-27,500,PP261519199129,once,0,em_20210227_ak,email_1091353
377740157,2021-02-27,500,PP261519199567,once,0,em_20210227_ak,email_1091353
378050017,2021-02-28,500,PP261519203369,once,0,em_20210227_ak,email_1091359
377721855,2021-02-27,40,PP261519198140,once,0,em_20210227_ak,email_1090088___subject_1468941
377734573,2021-02-27,40,PP261519199126,once,0,em_20210227_ak,email_1091353
377740393,2021-02-27,40,PP261519199585,once,0,em_20210227_ak,email_1091359
377756292,2021-02-27,40,PP261519200834,once,0,em_20210227_ak,email_1091359
377933932,2021-02-28,40,PP261519201604,once,0,em_20210227_ak,email_1091353
377980346,2021-02-28,40,PP261519201649,once,0,em_20210227_ak,email_1091353
378062609,2021-02-28,40,PP261519204340,once,0,em_20210227_ak,email_1091353
378083449,2021-02-28,40,PP261519205943,once,0,em_20210227_ak,email_1091353
377737508,2021-02-27,400,PP261519199358,once,0,em_20210227_ak,email_1091359
378056904,2021-02-28,400,PP261519203903,once,0,em_20210227_ak,email_1091359
377727462,2021-02-27,30,PP261519198580,once,0,em_20210227_ak,email_1091353
382111970,2021-03-27,30,PP261519199070,monthly,1,em_20210227_ak,email_1091353
377733872,2021-02-27,30,PP261519199070,monthly,0,em_20210227_ak,email_1091353
386601566,2021-04-27,30,PP261519199070,monthly,2,em_20210227_ak,email_1091353
377736795,2021-02-27,30,PP261519199303,once,0,em_20210227_ak,email_1090088___subject_1468940
377736851,2021-02-27,30,PP261519199308,once,0,em_20210227_ak,email_1091366
377737618,2021-02-27,30,PP261519199368,once,0,em_20210227_ak,email_1091359
377740922,2021-02-27,30,PP261519199628,once,0,em_20210227_ak,email_1091359
377754559,2021-02-27,30,PP261519200700,once,0,em_20210227_ak,email_1091359
378044730,2021-02-28,30,PP261519202959,once,0,em_20210227_ak,email_1091359
378284821,2021-03-01,30,PP261519215747,once,0,em_20210227_ak,email_1091353
378042753,2021-02-28,120,PP261519202808,once,0,em_20210227_ak,email_1091353
378149309,2021-03-01,120,PP261519211066,once,0,em_20210227_ak,email_1091353
377723153,2021-02-27,300,PP261519198239,once,0,em_20210227_ak,email_1091353
377727607,2021-02-27,6,PP261519198590,once,0,em_20210227_ak,email_1091353
377737572,2021-02-27,6,PP261519199364,once,0,em_20210227_ak,email_1091366
377738661,2021-02-27,6,PP261519199452,once,0,em_20210227_ak,email_1091353
377744744,2021-02-27,6,PP261519199920,once,0,em_20210227_ak,email_1091353
377749964,2021-02-27,6,PP261519200332,once,0,em_20210227_ak,email_1091353
390910903,2021-05-27,6,PP261519200725,monthly,3,em_20210227_ak,email_1091359
377754886,2021-02-27,6,PP261519200725,monthly,0,em_20210227_ak,email_1091359
386602587,2021-04-27,6,PP261519200725,monthly,2,em_20210227_ak,email_1091359
382113098,2021-03-27,6,PP261519200725,monthly,1,em_20210227_ak,email_1091359
377763302,2021-02-28,6,PP261519201384,once,0,em_20210227_ak,email_1091359
378042824,2021-02-28,6,PP261519202814,once,0,em_20210227_ak,email_1090088___subject_1468940
378268331,2021-03-01,6,PP261519214485,once,0,em_20210227_ak,email_1091366
377719558,2021-02-27,20,PP261519197960,once,0,em_20210227_ak,email_1090088___subject_1468942
377719580,2021-02-27,20,PP261519197962,monthly,0,em_20210227_ak,email_1090088___subject_1468940
386600853,2021-04-27,20,PP261519197962,monthly,2,em_20210227_ak,email_1090088___subject_1468940
390909276,2021-05-27,20,PP261519197962,monthly,3,em_20210227_ak,email_1090088___subject_1468940
382111198,2021-03-27,20,PP261519197962,monthly,1,em_20210227_ak,email_1090088___subject_1468940
377719765,2021-02-27,20,PP261519197977,once,0,em_20210227_ak,email_1090088___subject_1468942
386600863,2021-04-27,20,PP261519197978,monthly,2,em_20210227_ak,email_1090088___subject_1468942
390909281,2021-05-27,20,PP261519197978,monthly,3,em_20210227_ak,email_1090088___subject_1468942
377719779,2021-02-27,20,PP261519197978,monthly,0,em_20210227_ak,email_1090088___subject_1468942
382111200,2021-03-27,20,PP261519197978,monthly,1,em_20210227_ak,email_1090088___subject_1468942
377719866,2021-02-27,20,PP261519197985,once,0,em_20210227_ak,email_1090088___subject_1468941
377719942,2021-02-27,20,PP261519197991,once,0,em_20210227_ak,email_1090088___subject_1468942
390909312,2021-05-27,20,PP261519198018,monthly,3,em_20210227_ak,email_1090088___subject_1468942
377720281,2021-02-27,20,PP261519198018,monthly,0,em_20210227_ak,email_1090088___subject_1468942
386600894,2021-04-27,20,PP261519198018,monthly,2,em_20210227_ak,email_1090088___subject_1468942
382111240,2021-03-27,20,PP261519198018,monthly,1,em_20210227_ak,email_1090088___subject_1468942
377720849,2021-02-27,20,PP261519198063,once,0,em_20210227_ak,email_1090088___subject_1468942
377721023,2021-02-27,20,PP261519198077,once,0,em_20210227_ak,email_1090088___subject_1468941
377721135,2021-02-27,20,PP261519198086,once,0,em_20210227_ak,email_1090088___subject_1468942
377721306,2021-02-27,20,PP261519198099,once,0,em_20210227_ak,email_1090088___subject_1468941
377721451,2021-02-27,20,PP261519198109,once,0,em_20210227_ak,email_1090088___subject_1468942
377721443,2021-02-27,20,PP261519198109,once,0,em_20210227_ak,email_1091353
377721611,2021-02-27,20,PP261519198121,once,0,em_20210227_ak,email_1091353
377721612,2021-02-27,20,PP261519198121,once,0,em_20210227_ak,email_1091353
377721662,2021-02-27,20,PP261519198125,once,0,em_20210227_ak,email_1091353
377721689,2021-02-27,20,PP261519198127,once,0,em_20210227_ak,email_1091353
377721764,2021-02-27,20,PP261519198133,once,0,em_20210227_ak,email_1091353
377721804,2021-02-27,20,PP261519198136,once,0,em_20210227_ak,email_1091353
377721932,2021-02-27,20,PP261519198146,once,0,em_20210227_ak,email_1091353
377721974,2021-02-27,20,PP261519198149,once,0,em_20210227_ak,email_1091353
377721986,2021-02-27,20,PP261519198150,once,0,em_20210227_ak,email_1091353
377722039,2021-02-27,20,PP261519198154,once,0,em_20210227_ak,email_1091353
377722068,2021-02-27,20,PP261519198157,once,0,em_20210227_ak,email_1090088___subject_1468942
377722186,2021-02-27,20,PP261519198167,once,0,em_20210227_ak,email_1090088___subject_1468942
377722235,2021-02-27,20,PP261519198171,once,0,em_20210227_ak,email_1090088___subject_1468942
377722243,2021-02-27,20,PP261519198171,once,0,em_20210227_ak,email_1091353
377722468,2021-02-27,20,PP261519198190,once,0,em_20210227_ak,email_1091353
377722561,2021-02-27,20,PP261519198196,once,0,em_20210227_ak,email_1091353
377722703,2021-02-27,20,PP261519198207,once,0,em_20210227_ak,email_1091353
377722812,2021-02-27,20,PP261519198215,once,0,em_20210227_ak,email_1091353
377722881,2021-02-27,20,PP261519198220,once,0,em_20210227_ak,email_1090088___subject_1468940
377722923,2021-02-27,20,PP261519198223,once,0,em_20210227_ak,email_1091353
377723041,2021-02-27,20,PP261519198231,once,0,em_20210227_ak,email_1091353
377723062,2021-02-27,20,PP261519198233,once,0,em_20210227_ak,email_1091353
377723091,2021-02-27,20,PP261519198235,once,0,em_20210227_ak,email_1091353
377723095,2021-02-27,20,PP261519198236,once,0,em_20210227_ak,email_1091353
377723101,2021-02-27,20,PP261519198236,once,0,em_20210227_ak,email_1091353
377723196,2021-02-27,20,PP261519198243,once,0,em_20210227_ak,email_1091353
377723253,2021-02-27,20,PP261519198247,once,0,em_20210227_ak,email_1091353
377723421,2021-02-27,20,PP261519198260,once,0,em_20210227_ak,email_1091353
377723537,2021-02-27,20,PP261519198268,once,0,em_20210227_ak,email_1091353
377723552,2021-02-27,20,PP261519198269,once,0,em_20210227_ak,email_1091353
377723572,2021-02-27,20,PP261519198271,once,0,em_20210227_ak,email_1091353
377723605,2021-02-27,20,PP261519198273,once,0,em_20210227_ak,email_1091353
377723649,2021-02-27,20,PP261519198276,once,0,em_20210227_ak,email_1091353
377723661,2021-02-27,20,PP261519198277,once,0,em_20210227_ak,email_1091353
377723673,2021-02-27,20,PP261519198278,once,0,em_20210227_ak,email_1091353
377723747,2021-02-27,20,PP261519198284,once,0,em_20210227_ak,email_1091353
377723782,2021-02-27,20,PP261519198287,once,0,em_20210227_ak,email_1090088___subject_1468940
377723821,2021-02-27,20,PP261519198290,once,0,em_20210227_ak,email_1091353
377723838,2021-02-27,20,PP261519198291,once,0,em_20210227_ak,email_1091353
377723894,2021-02-27,20,PP261519198296,once,0,em_20210227_ak,email_1091353
377724007,2021-02-27,20,PP261519198304,once,0,em_20210227_ak,email_1091353
377724034,2021-02-27,20,PP261519198307,once,0,em_20210227_ak,email_1091353
377724045,2021-02-27,20,PP261519198308,once,0,em_20210227_ak,email_1091353
377724085,2021-02-27,20,PP261519198311,once,0,em_20210227_ak,email_1091353
377724098,2021-02-27,20,PP261519198312,monthly,0,em_20210227_ak,email_1090088___subject_1468942
382111408,2021-03-27,20,PP261519198312,monthly,1,em_20210227_ak,email_1090088___subject_1468942
377724200,2021-02-27,20,PP261519198320,once,0,em_20210227_ak,email_1091353
377724228,2021-02-27,20,PP261519198322,once,0,em_20210227_ak,email_1091353
377724305,2021-02-27,20,PP261519198328,once,0,em_20210227_ak,email_1091353
377724329,2021-02-27,20,PP261519198330,once,0,em_20210227_ak,email_1091353
377724357,2021-02-27,20,PP261519198332,once,0,em_20210227_ak,email_1091353
377724362,2021-02-27,20,PP261519198333,once,0,em_20210227_ak,email_1091353
377724365,2021-02-27,20,PP261519198333,once,0,em_20210227_ak,email_1091353
377724393,2021-02-27,20,PP261519198335,once,0,em_20210227_ak,email_1091353
377724433,2021-02-27,20,PP261519198338,once,0,em_20210227_ak,email_1091353
377724500,2021-02-27,20,PP261519198342,once,0,em_20210227_ak,email_1091353
377724505,2021-02-27,20,PP261519198342,once,0,em_20210227_ak,email_1091353
377724538,2021-02-27,20,PP261519198345,once,0,em_20210227_ak,email_1091353
377724581,2021-02-27,20,PP261519198348,once,0,em_20210227_ak,email_1091353
377724653,2021-02-27,20,PP261519198353,once,0,em_20210227_ak,email_1091353
377724702,2021-02-27,20,PP261519198358,once,0,em_20210227_ak,email_1091353
377724737,2021-02-27,20,PP261519198360,once,0,em_20210227_ak,email_1090088___subject_1468941
377724739,2021-02-27,20,PP261519198361,once,0,em_20210227_ak,email_1091353
377724742,2021-02-27,20,PP261519198361,once,0,em_20210227_ak,email_1091353
377724959,2021-02-27,20,PP261519198378,once,0,em_20210227_ak,email_1091353
377724970,2021-02-27,20,PP261519198379,once,0,em_20210227_ak,email_1091353
377724993,2021-02-27,20,PP261519198381,once,0,em_20210227_ak,email_1091353
377725137,2021-02-27,20,PP261519198392,once,0,em_20210227_ak,email_1091353
377725182,2021-02-27,20,PP261519198395,once,0,em_20210227_ak,email_1091353
377725260,2021-02-27,20,PP261519198401,once,0,em_20210227_ak,email_1091353
377725308,2021-02-27,20,PP261519198405,once,0,em_20210227_ak,email_1091353
377725446,2021-02-27,20,PP261519198418,once,0,em_20210227_ak,email_1091353
377725530,2021-02-27,20,PP261519198426,monthly,0,em_20210227_ak,email_1091353
377725539,2021-02-27,20,PP261519198427,once,0,em_20210227_ak,email_1091353
390909547,2021-05-27,20,PP261519198428,monthly,3,em_20210227_ak,email_1091353
386601129,2021-04-27,20,PP261519198428,monthly,2,em_20210227_ak,email_1091353
382111498,2021-03-27,20,PP261519198428,monthly,1,em_20210227_ak,email_1091353
377725599,2021-02-27,20,PP261519198431,once,0,em_20210227_ak,email_1091353
377725693,2021-02-27,20,PP261519198439,once,0,em_20210227_ak,email_1091353
377725793,2021-02-27,20,PP261519198447,once,0,em_20210227_ak,email_1091353
377725855,2021-02-27,20,PP261519198451,once,0,em_20210227_ak,email_1091353
377725862,2021-02-27,20,PP261519198452,once,0,em_20210227_ak,email_1091353
377725903,2021-02-27,20,PP261519198455,once,0,em_20210227_ak,email_1091353
377725995,2021-02-27,20,PP261519198462,once,0,em_20210227_ak,email_1091353
377726015,2021-02-27,20,PP261519198464,once,0,em_20210227_ak,email_1091353
377726066,2021-02-27,20,PP261519198467,once,0,em_20210227_ak,email_1091353
377726389,2021-02-27,20,PP261519198494,once,0,em_20210227_ak,email_1091353
377726534,2021-02-27,20,PP261519198505,once,0,em_20210227_ak,email_1091353
377726598,2021-02-27,20,PP261519198511,once,0,em_20210227_ak,email_1091353
377726620,2021-02-27,20,PP261519198512,once,0,em_20210227_ak,email_1091353
377726686,2021-02-27,20,PP261519198518,once,0,em_20210227_ak,email_1090088___subject_1468941
377726704,2021-02-27,20,PP261519198519,once,0,em_20210227_ak,email_1091353
377726966,2021-02-27,20,PP261519198540,once,0,em_20210227_ak,email_1091353
377727034,2021-02-27,20,PP261519198545,once,0,em_20210227_ak,email_1091353
377727075,2021-02-27,20,PP261519198549,once,0,em_20210227_ak,email_1091353
377727237,2021-02-27,20,PP261519198562,once,0,em_20210227_ak,email_1091353
377727398,2021-02-27,20,PP261519198575,once,0,em_20210227_ak,email_1090088___subject_1468941
377727461,2021-02-27,20,PP261519198580,once,0,em_20210227_ak,email_1091353
377727475,2021-02-27,20,PP261519198581,once,0,em_20210227_ak,email_1091353
377727519,2021-02-27,20,PP261519198583,once,0,em_20210227_ak,email_1091353
377727742,2021-02-27,20,PP261519198600,once,0,em_20210227_ak,email_1091353
377727872,2021-02-27,20,PP261519198610,once,0,em_20210227_ak,email_1090088___subject_1468942
377727903,2021-02-27,20,PP261519198613,once,0,em_20210227_ak,email_1090088___subject_1468942
377727946,2021-02-27,20,PP261519198616,once,0,em_20210227_ak,email_1091353
377727984,2021-02-27,20,PP261519198619,once,0,em_20210227_ak,email_1091353
377728013,2021-02-27,20,PP261519198621,once,0,em_20210227_ak,email_1091353
377728114,2021-02-27,20,PP261519198629,monthly,0,em_20210227_ak,email_1091353
377728143,2021-02-27,20,PP261519198631,once,0,em_20210227_ak,email_1091353
377728331,2021-02-27,20,PP261519198645,once,0,em_20210227_ak,email_1090088___subject_1468940
377728378,2021-02-27,20,PP261519198649,once,0,em_20210227_ak,email_1091353
377728464,2021-02-27,20,PP261519198655,monthly,0,em_20210227_ak,email_1091353
390909674,2021-05-27,20,PP261519198655,monthly,3,em_20210227_ak,email_1091353
386601267,2021-04-27,20,PP261519198655,monthly,2,em_20210227_ak,email_1091353
377728457,2021-02-27,20,PP261519198655,once,0,em_20210227_ak,email_1091353
382111645,2021-03-27,20,PP261519198655,monthly,1,em_20210227_ak,email_1091353
377728491,2021-02-27,20,PP261519198658,once,0,em_20210227_ak,email_1091353
377728528,2021-02-27,20,PP261519198661,once,0,em_20210227_ak,email_1091353
377728595,2021-02-27,20,PP261519198667,once,0,em_20210227_ak,email_1091353
377728736,2021-02-27,20,PP261519198677,once,0,em_20210227_ak,email_1091353
377728751,2021-02-27,20,PP261519198678,once,0,em_20210227_ak,email_1091353
377728786,2021-02-27,20,PP261519198681,once,0,em_20210227_ak,email_1091353
377728827,2021-02-27,20,PP261519198684,once,0,em_20210227_ak,email_1091353
377728888,2021-02-27,20,PP261519198689,once,0,em_20210227_ak,email_1091353
390909710,2021-05-27,20,PP261519198692,monthly,3,em_20210227_ak,email_1091353
382111688,2021-03-27,20,PP261519198692,monthly,1,em_20210227_ak,email_1091353
377728920,2021-02-27,20,PP261519198692,monthly,0,em_20210227_ak,email_1091353
386601315,2021-04-27,20,PP261519198692,monthly,2,em_20210227_ak,email_1091353
377729120,2021-02-27,20,PP261519198707,once,0,em_20210227_ak,email_1090088___subject_1468941
377729194,2021-02-27,20,PP261519198712,once,0,em_20210227_ak,email_1091353
377729595,2021-02-27,20,PP261519198744,once,0,em_20210227_ak,email_1091353
377729684,2021-02-27,20,PP261519198750,once,0,em_20210227_ak,email_1090088___subject_1468941
377730150,2021-02-27,20,PP261519198785,once,0,em_20210227_ak,email_1091353
377730219,2021-02-27,20,PP261519198789,once,0,em_20210227_ak,email_1091353
377730256,2021-02-27,20,PP261519198792,once,0,em_20210227_ak,email_1091353
377730299,2021-02-27,20,PP261519198795,once,0,em_20210227_ak,email_1091353
377730417,2021-02-27,20,PP261519198804,once,0,em_20210227_ak,email_1091353
377730634,2021-02-27,20,PP261519198821,once,0,em_20210227_ak,email_1091353
377730636,2021-02-27,20,PP261519198822,once,0,em_20210227_ak,email_1091353
390909792,2021-05-27,20,PP261519198825,monthly,3,em_20210227_ak,email_1091353
386601401,2021-04-27,20,PP261519198825,monthly,2,em_20210227_ak,email_1091353
382111786,2021-03-27,20,PP261519198825,monthly,1,em_20210227_ak,email_1091353
377730722,2021-02-27,20,PP261519198828,once,0,em_20210227_ak,email_1091353
377730741,2021-02-27,20,PP261519198829,once,0,em_20210227_ak,email_1091353
377730753,2021-02-27,20,PP261519198830,once,0,em_20210227_ak,email_1091353
377730767,2021-02-27,20,PP261519198831,once,0,em_20210227_ak,email_1091353
377730782,2021-02-27,20,PP261519198832,once,0,em_20210227_ak,email_1091353
377730789,2021-02-27,20,PP261519198833,once,0,em_20210227_ak,email_1091353
377730849,2021-02-27,20,PP261519198837,once,0,em_20210227_ak,email_1091353
377730983,2021-02-27,20,PP261519198847,once,0,em_20210227_ak,email_1091353
377730990,2021-02-27,20,PP261519198848,once,0,em_20210227_ak,email_1091353
377731065,2021-02-27,20,PP261519198853,once,0,em_20210227_ak,email_1091353
377731138,2021-02-27,20,PP261519198859,once,0,em_20210227_ak,email_1091353
377731243,2021-02-27,20,PP261519198868,once,0,em_20210227_ak,email_1091359
377731269,2021-02-27,20,PP261519198870,once,0,em_20210227_ak,email_1091359
377731391,2021-02-27,20,PP261519198880,once,0,em_20210227_ak,email_1091359
377731448,2021-02-27,20,PP261519198884,once,0,em_20210227_ak,email_1091359
377731502,2021-02-27,20,PP261519198887,once,0,em_20210227_ak,email_1091359
377731572,2021-02-27,20,PP261519198892,once,0,em_20210227_ak,email_1091353
377731607,2021-02-27,20,PP261519198895,once,0,em_20210227_ak,email_1091353
377731618,2021-02-27,20,PP261519198896,once,0,em_20210227_ak,email_1091353
377731704,2021-02-27,20,PP261519198903,once,0,em_20210227_ak,email_1091353
377731705,2021-02-27,20,PP261519198903,once,0,em_20210227_ak,email_1091353
377731794,2021-02-27,20,PP261519198910,monthly,0,em_20210227_ak,email_1091353
377731818,2021-02-27,20,PP261519198911,once,0,em_20210227_ak,email_1091353
377731826,2021-02-27,20,PP261519198912,once,0,em_20210227_ak,email_1091359
377731836,2021-02-27,20,PP261519198913,once,0,em_20210227_ak,email_1091353
377731852,2021-02-27,20,PP261519198914,once,0,em_20210227_ak,email_1091353
377731878,2021-02-27,20,PP261519198916,once,0,em_20210227_ak,email_1091353
377731885,2021-02-27,20,PP261519198917,once,0,em_20210227_ak,email_1091359
377731964,2021-02-27,20,PP261519198924,once,0,em_20210227_ak,email_1091353
377732076,2021-02-27,20,PP261519198933,once,0,em_20210227_ak,email_1091359
377732182,2021-02-27,20,PP261519198941,once,0,em_20210227_ak,email_1091353
377732217,2021-02-27,20,PP261519198943,once,0,em_20210227_ak,email_1091353
377732256,2021-02-27,20,PP261519198947,once,0,em_20210227_ak,email_1091353
